732,-0.887720,2.314626,2.085202,-12.559982,-0.476446,2.341529
745,-1.090498,2.313827,2.010859,-12.569559,-1.110910,2.609680
758,-1.217467,2.305833,1.814343,-11.173739,-0.948104,4.273650
771,-1.281285,2.231890,1.712554,-12.449849,0.114922,3.995923
784,-1.324452,2.121308,1.560271,-9.775525,-0.730232,3.373430
797,-1.150185,1.998735,1.503381,-10.421960,0.629675,4.027047
810,-0.969657,1.873498,1.498718,-11.511322,0.524330,1.692701
823,-0.881458,1.824735,1.561204,-12.624625,2.518700,1.592144
836,-0.565034,1.756254,1.652334,-13.225570,2.796427,1.833959
849,-0.304700,1.726277,1.739734,-12.943054,3.215413,0.912191
862,-0.240749,1.750925,1.826067,-13.663709,3.014300,0.761356
875,-0.227692,1.683110,1.760917,-11.470620,1.089362,1.927332
888,-0.292309,1.658729,1.663525,-9.416395,0.670376,1.982399
901,-0.372648,1.582521,1.540819,-10.014946,0.105345,1.848324
914,-0.512008,1.486594,1.425974,-9.512163,0.715866,0.555455
927,-0.313227,1.431703,1.333378,-9.866506,2.066196,0.751779
940,-0.330547,1.251174,1.219599,-9.026140,1.371878,1.019930
953,-0.195184,1.139394,1.145123,-9.217676,2.645593,0.481235
966,-0.142557,0.986044,1.070513,-8.863335,2.561796,0.380678
979,-0.087133,0.820704,0.935816,-6.988675,1.845930,1.173159
992,-0.043167,0.671485,0.800187,-6.421249,2.319981,1.996764
1005,-0.055957,0.550511,0.675349,-6.957550,2.248155,1.252167
1018,-0.031443,0.390634,0.506412,-6.066907,1.640028,1.261744
1031,-0.041168,0.244613,0.319888,-6.229713,0.859518,1.084573
1044,-0.039303,0.078873,0.115911,-5.123591,0.703895,1.513135
1057,-0.041968,-0.130966,-0.140559,-3.476381,-0.215478,1.778892
1070,-0.068881,-0.231956,-0.259268,-5.559336,2.674323,-1.934515
1083,-0.078340,-0.357859,-0.558106,-4.620809,1.616086,1.082179
1096,0.193452,-0.585285,-0.879060,-5.336676,1.917756,0.988805
1109,-0.005329,-0.235686,-0.549179,-10.117896,7.857770,-4.515464
1122,0.261933,-0.135096,-0.677881,-6.485892,5.159505,-1.424550
1135,0.917297,-0.087133,-1.074110,-7.122750,4.034230,0.167594
1148,0.707058,-0.292709,-0.157613,-10.314221,1.833959,-4.055778
1161,0.433135,-0.553709,-0.373181,-7.946355,-1.649605,5.080496
1174,0.674683,-0.992573,-0.649369,0.105345,-11.947066,4.520253
1187,0.337208,-1.529228,-1.785165,-7.323863,-1.436521,5.612009
1200,0.326683,-1.790628,-1.540420,-5.564125,2.382231,8.362947
1213,-0.056757,-2.084936,-2.050562,-5.925649,-2.813187,3.260903
1226,-0.057689,-2.177265,-2.295041,-9.696517,4.412514,-0.009577
1239,0.099923,-2.224029,-2.208174,-9.701305,4.841076,1.338359
1252,0.211971,-2.294375,-2.234421,-12.102690,2.056619,0.557849
1265,0.314292,-2.354063,-2.240683,-11.755530,2.408567,0.770933
1278,0.482697,-2.424009,-2.191254,-13.251906,1.968034,2.564190
1291,0.532792,-2.498619,-2.172202,-12.488156,1.865083,1.742979
1304,0.591280,-2.536723,-2.183527,-11.872847,0.646434,2.585738
1317,0.434734,-2.529262,-2.221498,-13.479356,-0.141258,1.879448
1330,0.597409,-2.518737,-2.340074,-12.844893,1.304840,2.779668
1343,0.459648,-2.525131,-2.224562,-13.105860,0.670376,2.705448
1356,0.549179,-2.472772,-2.201380,-13.893553,0.883460,2.640805
1369,0.418346,-2.461181,-2.162210,-12.368446,0.428562,3.014300
1382,0.479766,-2.430005,-2.094661,-12.002133,0.488417,2.463634
