732,-0.120041,-1.852580,0.928489,-12.768278,3.596091,8.911219
745,-0.088199,-1.916531,0.991240,-12.385205,2.468422,10.151415
758,0.050361,-1.978617,1.051727,-13.453019,2.868254,8.379706
771,0.167205,-2.012458,1.101423,-14.228741,2.097321,8.762778
784,0.251141,-2.049230,1.152583,-13.536817,2.724602,9.062054
797,0.296173,-2.096793,1.195617,-14.489709,1.889025,8.556877
810,0.385571,-2.121841,1.252907,-13.642161,2.358289,8.094796
823,0.496153,-2.113714,1.292476,-14.013263,1.702277,7.970297
836,0.541452,-2.099591,1.329781,-14.020445,1.513135,7.649475
849,0.592080,-2.070014,1.314459,-14.176068,1.709460,7.611167
862,0.694668,-2.095594,1.397196,-13.690045,1.826776,7.848193
875,0.780602,-2.082005,1.422643,-13.821727,1.249773,7.752425
888,0.849083,-2.064551,1.433835,-13.919888,0.893037,7.407660
901,0.863871,-2.038704,1.432636,-13.479356,0.845153,7.795521
914,0.732639,-2.011259,1.377478,-13.429077,0.790087,6.363788
927,0.777804,-1.985412,1.401859,-12.840104,0.634463,7.445967
940,0.836026,-1.934118,1.401060,-12.717999,0.682347,7.326257
953,0.865470,-1.879760,1.407721,-12.569559,0.234632,6.579266
966,0.969524,-1.814743,1.400926,-11.834539,0.093374,6.009446
979,1.007228,-1.728409,1.342305,-11.516110,-0.248997,6.220136
992,1.061986,-1.679380,1.306732,-11.188105,-0.344765,5.710171
1005,1.076908,-1.564268,1.264498,-10.558430,-0.682347,5.947197
1018,1.011092,-1.489792,1.206809,-10.393229,-1.264138,5.647922
1031,0.931953,-1.415449,1.166972,-9.746795,-0.960075,5.695806
1044,0.859475,-1.329248,1.096493,-9.471462,-1.326388,5.748478
1057,0.835760,-1.267695,1.033741,-8.827422,-1.094150,5.566519
1070,0.800054,-1.159778,0.953270,-8.767567,-1.740585,4.604050
1083,0.787930,-1.081971,0.863072,-7.663840,-1.611298,4.189853
1096,0.751957,-0.953403,0.737435,-7.757214,-2.892196,3.126827
1109,0.711055,-0.824568,0.613130,-6.828263,-2.463634,4.041412
1122,0.661227,-0.718916,0.523865,-8.008605,-2.286463,3.205836
1135,0.617394,-0.656697,0.533191,-5.564125,-0.689530,3.440468
1148,0.577691,-0.551577,0.409286,-5.786786,-3.275268,2.952051
1161,0.355861,-0.516138,0.241815,-5.913678,-4.173094,2.248155
1174,0.287646,-0.426074,0.100590,-4.201824,-1.944092,3.428497
1187,0.139227,-0.294175,0.008926,-4.750096,-2.463634,2.171541
1200,0.079139,-0.156680,-0.097525,-4.872200,-2.624045,1.853112
1213,0.043966,-0.029844,-0.211571,-4.795586,-1.872266,2.355895
1226,-0.010126,0.049562,-0.280185,-4.532224,-2.008735,1.936909
1239,-0.136962,0.189721,-0.401692,-5.250484,-2.789245,1.924938
1252,-0.317224,0.350531,-0.571562,-5.209783,-2.272097,2.446874
1265,-0.421144,0.449123,-0.638311,-5.765238,-2.442086,2.511518
1278,-0.568231,0.613263,-0.813510,-6.840234,-1.994370,3.478775
1291,-0.579689,0.715319,-0.882124,-7.208941,-0.328006,3.632004
1304,-0.543450,0.805516,-0.919695,-7.436390,0.268151,3.967192
1317,-0.502948,0.915165,-0.976718,-7.532158,0.177171,4.015076
1330,-0.503214,1.012424,-1.043201,-7.819463,-0.713472,4.058172
1343,-0.579289,1.083303,-1.121940,-7.955932,-0.483629,4.991910
