1434,0.102055,-0.066749,-0.039969,-9.270349,-0.131681,1.264138
1447,0.094328,-0.061819,-0.034240,-9.311050,-0.155623,1.388637
1460,0.075009,-0.065150,-0.033441,-9.370906,-0.239420,1.345541
1473,0.057956,-0.067681,-0.032375,-9.404425,-0.229843,1.230620
1486,0.036505,-0.069147,-0.035440,-9.421184,-0.411803,1.122881
1499,0.013989,-0.075809,-0.032775,-9.267955,-0.421380,1.070208
1512,-0.004796,-0.075809,-0.029844,-9.246407,-0.411803,1.235408
1525,-0.028112,-0.074609,-0.022383,-9.210494,-0.172383,1.407791
1538,-0.045698,-0.075409,-0.019452,-9.282320,-0.045490,1.223437
1551,-0.071945,-0.068881,-0.016521,-9.272743,0.007183,1.154005
1564,-0.073810,-0.063285,-0.014389,-9.279925,-0.102951,0.962469
1577,-0.080605,-0.062219,-0.016787,-9.466674,-0.270545,0.778116
1590,-0.079806,-0.066216,-0.011858,-9.361329,-0.095768,0.895431
1603,-0.080072,-0.063418,-0.009859,-9.373300,-0.045490,0.830788
1616,-0.093129,-0.067149,0.000799,-9.435549,-0.203507,0.778116
1629,-0.102055,-0.066616,-0.001865,-9.330204,-0.114922,0.964863
1642,-0.116178,-0.064884,-0.001599,-9.354146,-0.122104,0.943315
1655,-0.139093,-0.067815,-0.003864,-9.332599,-0.158017,0.787692
1668,-0.153749,-0.065949,0.001732,-9.320627,-0.100556,0.902614
1681,-0.152683,-0.073544,-0.000533,-9.356541,-0.007183,1.158794
1694,-0.139626,-0.076342,-0.001199,-9.473856,-0.040701,1.046266
1707,-0.149619,-0.074743,-0.003464,-9.361329,-0.035913,0.967257
1720,-0.148020,-0.072078,0.000400,-9.646238,-0.373495,0.926556
1733,-0.163342,-0.061953,0.002665,-9.409213,-0.330400,1.015141
1746,-0.182260,-0.060087,-0.007194,-9.136273,-0.368707,1.244985
1759,-0.202112,-0.070479,-0.020251,-9.236830,-0.512359,0.938527
1772,-0.224095,-0.079139,-0.021583,-9.373300,-0.332794,1.156399
1785,-0.256737,-0.078340,-0.019452,-9.308656,-0.138864,1.122881
1798,-0.257536,-0.092862,-0.020917,-9.301474,0.167594,0.916979
1811,-0.235286,-0.096593,-0.016254,-9.370906,0.337582,0.869095
1824,-0.213436,-0.080871,0.006795,-9.351752,0.169988,1.053449
1837,-0.147487,-0.080871,0.002132,-9.196129,0.201113,0.890643
1850,-0.122306,-0.077274,-0.005995,-9.440337,0.251391,1.024718
1863,-0.086467,-0.086201,-0.017587,-9.349358,0.014365,1.173159
1876,-0.077407,-0.089265,-0.023182,-9.402030,-0.004788,1.218649
1889,-0.082204,-0.092462,-0.029977,-9.440337,-0.100556,1.225831
1902,-0.085002,-0.096060,-0.039436,-9.337387,-0.237026,1.268927
1915,-0.071678,-0.103787,-0.041835,-9.198523,-0.169988,1.175553
1928,-0.072478,-0.102588,-0.044100,-9.236830,-0.064643,0.940921
1941,-0.068348,-0.109649,-0.046364,-9.308656,0.129287,0.950498
1954,-0.061953,-0.106851,-0.040103,-9.349358,0.107739,0.933739
1967,-0.050095,-0.095926,-0.037971,-9.414001,0.074220,0.696713
1980,-0.037838,-0.084469,-0.026513,-9.416395,0.126893,0.933739
1993,-0.026113,-0.082737,-0.021184,-9.265560,-0.023942,0.960075
2006,-0.020651,-0.085401,-0.024115,-9.337387,-0.102951,0.991199
2019,-0.021051,-0.097259,-0.029844,-9.272743,-0.095768,1.218649
2032,-0.032242,-0.106851,-0.031443,-9.373300,-0.090980,1.122881
2045,-0.036639,-0.110182,-0.027579,-9.253590,-0.064643,1.393425
2058,-0.028511,-0.111914,-0.035839,-9.244013,-0.021548,1.154005
2071,-0.036372,-0.101389,-0.037571,-9.303867,-0.007183,1.391031
2084,-0.022383,-0.096726,-0.031309,-9.356541,-0.009577,1.307234
2097,-0.016121,-0.095793,-0.031709,-9.435549,-0.009577,1.283292
2110,-0.005063,-0.090997,-0.033574,-9.332599,0.071826,1.323994
2123,-0.013856,-0.086067,-0.032109,-9.425972,-0.138864,1.187524
2136,-0.023315,-0.078074,-0.031043,-9.366117,-0.284910,1.216254
2149,-0.037038,-0.077940,-0.029711,-9.227253,-0.316035,1.130063
2162,-0.053292,-0.076741,-0.029044,-9.282320,-0.332794,1.003170
2175,-0.066216,-0.076075,-0.028245,-9.263166,-0.260968,1.154005
2188,-0.080605,-0.080738,-0.027712,-9.368511,-0.184354,1.118092
2201,-0.093528,-0.084469,-0.026779,-9.390059,-0.227449,1.029507
2214,-0.107917,-0.088732,-0.015055,-9.406818,-0.117316,0.967257
2227,-0.117910,-0.082737,-0.015455,-9.423578,-0.126893,0.809240
2240,-0.106185,-0.082337,-0.013323,-9.270349,-0.052672,1.170765
2253,-0.097925,-0.074476,-0.015055,-9.423578,-0.107739,0.893037
2266,-0.088466,-0.078207,-0.016121,-9.449914,-0.050278,1.024718
2279,-0.083003,-0.084735,-0.018253,-9.378088,-0.131681,1.074997
2292,-0.083403,-0.087799,-0.021317,-9.318233,-0.112527,1.048660
2305,-0.088332,-0.092995,-0.021583,-9.323022,-0.098162,1.189918
2318,-0.094727,-0.091796,-0.022649,-9.306262,-0.213084,1.019930
2331,-0.096326,-0.092995,-0.020784,-9.320627,-0.186748,1.082179
2344,-0.095926,-0.089665,-0.020651,-9.349358,-0.040701,1.151611
2357,-0.071012,-0.092995,-0.018119,-9.380483,0.114922,1.110910
2370,-0.049962,-0.097659,-0.017853,-9.337387,0.122104,1.175553
2383,-0.029311,-0.096193,-0.020118,-9.457097,0.062249,1.367089
2396,-0.011991,-0.095260,-0.022250,-9.296685,-0.179565,1.089362
2409,-0.019718,-0.094461,-0.023315,-9.370906,-0.294487,1.173159
2422,-0.028112,-0.096326,-0.022250,-9.267955,-0.239420,1.158794
2435,-0.021983,-0.093129,-0.020784,-9.260772,-0.210690,1.175553
2448,-0.019718,-0.094994,-0.021983,-9.327810,-0.102951,1.256956
2461,0.008660,-0.092596,-0.027712,-9.346964,-0.045490,1.096544
2474,0.022383,-0.093262,-0.026646,-9.327810,-0.019154,1.074997
2487,0.038637,-0.087266,-0.019185,-9.411607,-0.023942,1.173159
2500,0.050894,-0.077274,-0.016121,-9.469068,-0.098162,1.077391
2513,0.058089,-0.074343,-0.016121,-9.361329,-0.234632,1.137246
2526,0.058888,-0.077407,-0.016654,-9.220071,-0.253785,1.149217
2539,0.054225,-0.086867,-0.022250,-9.282320,-0.203507,1.312023
2552,0.048896,-0.092196,-0.024648,-9.385271,-0.220267,1.110910
2565,0.023715,-0.086334,-0.028511,-9.414001,-0.179565,1.063026
2578,0.015188,-0.078873,-0.026646,-9.346964,0.047884,1.254562
2591,0.012657,-0.088599,-0.022116,-9.370906,-0.009577,1.031901
2604,0.006129,-0.075276,-0.012257,-9.301474,-0.040701,1.345541
2617,-0.002265,-0.073410,-0.013057,-9.277532,-0.244209,1.211466
2630,-0.021850,-0.076075,-0.018786,-9.378088,-0.246603,1.065420
2643,-0.053825,-0.070346,-0.020917,-9.437943,-0.090980,1.060631
2656,-0.061819,-0.072611,-0.017853,-9.457097,-0.155623,0.933739
2669,-0.054891,-0.078473,-0.013190,-9.296685,-0.038307,1.115698
2682,-0.030377,-0.087666,-0.022383,-9.287108,0.059855,1.065420
2695,-0.036772,-0.084602,-0.018119,-9.394848,0.112527,1.024718
2708,-0.009593,-0.083270,-0.021317,-9.227253,0.031125,1.345541
2721,0.020651,-0.080605,-0.021850,-9.279925,0.031125,1.161188
2734,0.045965,-0.082603,-0.027579,-9.392453,0.270545,1.185130
2747,0.042501,-0.083669,-0.025047,-9.454702,0.076614,1.180341
2760,0.037038,-0.079672,-0.033175,-9.339781,-0.114922,1.067814
2773,0.030643,-0.077274,-0.027179,-9.279925,-0.256180,1.118092
2786,0.023449,-0.080205,-0.033574,-9.222465,-0.225055,1.060631
2799,-0.002132,-0.082737,-0.034107,-9.356541,-0.392649,0.981623
2812,-0.029711,-0.083669,-0.026113,-9.411607,-0.323217,1.058237
2825,-0.049562,-0.088732,-0.022783,-9.330204,-0.205901,1.084573
2838,-0.069413,-0.089132,-0.022383,-9.380483,-0.057461,1.070208
2851,-0.061153,-0.087666,-0.029711,-9.284714,-0.011971,1.139640
2864,-0.068881,-0.084469,-0.022516,-9.416395,-0.028730,1.065420
2877,-0.057423,-0.084602,-0.031309,-9.296685,0.150835,1.031901
2890,-0.051560,-0.087000,-0.032109,-9.351752,0.095768,1.091756
2903,-0.040769,-0.088332,-0.030643,-9.330204,0.002394,1.089362
2916,-0.033841,-0.084202,-0.030243,-9.344569,0.026336,1.043872
2929,-0.022783,-0.092729,-0.031709,-9.251195,0.038307,1.302446
2942,-0.038637,-0.100323,-0.040236,-9.227253,-0.023942,0.902614
2955,-0.055557,-0.097925,-0.035573,-9.457097,-0.038307,1.173159
2968,-0.051694,-0.096992,-0.022783,-9.267955,0.136469,1.225831
2981,-0.045698,-0.088998,-0.017986,-9.191340,0.208296,1.307234
2994,-0.041568,-0.085268,-0.014389,-9.289502,-0.023942,1.199495
